,model_a,model_b,winner
2644,stablelm-tuned-alpha-7b,vicuna-13b,tie
2645,alpaca-13b,chatglm-6b,tie (bothbad)
2646,stablelm-tuned-alpha-7b,vicuna-13b,model_b
2647,alpaca-13b,koala-13b,model_b
2648,chatglm-6b,alpaca-13b,tie
2649,llama-13b,fastchat-t5-3b,model_a
2650,chatglm-6b,fastchat-t5-3b,model_a
2651,dolly-v2-12b,vicuna-13b,tie (bothbad)
2652,llama-13b,alpaca-13b,model_b
2653,oasst-pythia-12b,koala-13b,tie (bothbad)
2654,vicuna-13b,chatglm-6b,model_a
2655,vicuna-13b,dolly-v2-12b,model_a
2656,vicuna-13b,alpaca-13b,model_a
2657,stablelm-tuned-alpha-7b,koala-13b,model_b
2658,stablelm-tuned-alpha-7b,koala-13b,model_a
2659,dolly-v2-12b,koala-13b,tie (bothbad)
2660,chatglm-6b,alpaca-13b,tie
2661,vicuna-13b,fastchat-t5-3b,model_a
2662,chatglm-6b,stablelm-tuned-alpha-7b,tie
2663,koala-13b,llama-13b,model_a
2664,chatglm-6b,stablelm-tuned-alpha-7b,model_a
2665,oasst-pythia-12b,llama-13b,tie (bothbad)
2666,llama-13b,koala-13b,model_a
2667,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
2668,chatglm-6b,llama-13b,model_a
2669,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
2670,oasst-pythia-12b,fastchat-t5-3b,tie
2671,alpaca-13b,fastchat-t5-3b,model_a
2672,oasst-pythia-12b,llama-13b,model_a
2673,fastchat-t5-3b,alpaca-13b,model_b
2674,dolly-v2-12b,chatglm-6b,model_a
2675,alpaca-13b,oasst-pythia-12b,model_b
2676,chatglm-6b,llama-13b,tie (bothbad)
2677,dolly-v2-12b,chatglm-6b,model_b
2678,stablelm-tuned-alpha-7b,vicuna-13b,model_b
2679,stablelm-tuned-alpha-7b,fastchat-t5-3b,model_b
2680,chatglm-6b,llama-13b,tie
2681,fastchat-t5-3b,alpaca-13b,model_a
2682,dolly-v2-12b,llama-13b,tie (bothbad)
2683,oasst-pythia-12b,alpaca-13b,model_b
2684,dolly-v2-12b,alpaca-13b,model_b
2685,dolly-v2-12b,vicuna-13b,model_a
2686,oasst-pythia-12b,vicuna-13b,model_a
2687,koala-13b,vicuna-13b,model_a
2688,alpaca-13b,vicuna-13b,model_b
2689,chatglm-6b,alpaca-13b,tie (bothbad)
2690,alpaca-13b,dolly-v2-12b,model_b
2691,alpaca-13b,dolly-v2-12b,model_a
2692,stablelm-tuned-alpha-7b,koala-13b,model_b
2693,chatglm-6b,llama-13b,tie (bothbad)
2694,dolly-v2-12b,llama-13b,model_a
2695,koala-13b,alpaca-13b,model_a
2696,oasst-pythia-12b,dolly-v2-12b,model_b
2697,koala-13b,dolly-v2-12b,model_a
2698,dolly-v2-12b,alpaca-13b,model_b
2699,vicuna-13b,fastchat-t5-3b,model_b
2700,stablelm-tuned-alpha-7b,alpaca-13b,model_a
2701,chatglm-6b,dolly-v2-12b,model_a
2702,llama-13b,dolly-v2-12b,tie (bothbad)
2703,alpaca-13b,dolly-v2-12b,model_b
2704,alpaca-13b,oasst-pythia-12b,tie (bothbad)
2705,chatglm-6b,koala-13b,model_a
2706,chatglm-6b,oasst-pythia-12b,model_a
2707,stablelm-tuned-alpha-7b,alpaca-13b,model_b
2708,dolly-v2-12b,chatglm-6b,model_b
2709,llama-13b,fastchat-t5-3b,model_a
2710,alpaca-13b,vicuna-13b,model_a
2711,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_b
2712,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
2713,koala-13b,alpaca-13b,tie
2714,chatglm-6b,vicuna-13b,tie
2715,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_b
2716,vicuna-13b,chatglm-6b,tie (bothbad)
2717,vicuna-13b,alpaca-13b,model_b
2718,vicuna-13b,dolly-v2-12b,model_a
2719,llama-13b,alpaca-13b,model_b
2720,alpaca-13b,vicuna-13b,model_b
2721,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_b
2722,dolly-v2-12b,oasst-pythia-12b,model_a
2723,dolly-v2-12b,oasst-pythia-12b,tie (bothbad)
2724,fastchat-t5-3b,chatglm-6b,model_a
2725,dolly-v2-12b,fastchat-t5-3b,tie (bothbad)
2726,dolly-v2-12b,vicuna-13b,model_b
2727,alpaca-13b,llama-13b,model_a
2728,llama-13b,chatglm-6b,model_b
2729,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
2730,llama-13b,vicuna-13b,model_b
2731,dolly-v2-12b,oasst-pythia-12b,model_b
2732,koala-13b,stablelm-tuned-alpha-7b,model_b
2733,vicuna-13b,stablelm-tuned-alpha-7b,tie (bothbad)
2734,chatglm-6b,alpaca-13b,model_b
2735,oasst-pythia-12b,alpaca-13b,model_a
2736,vicuna-13b,oasst-pythia-12b,model_a
2737,dolly-v2-12b,oasst-pythia-12b,model_b
2738,alpaca-13b,vicuna-13b,model_b
2739,koala-13b,vicuna-13b,tie (bothbad)
2740,chatglm-6b,alpaca-13b,model_a
2741,llama-13b,alpaca-13b,tie (bothbad)
2742,chatglm-6b,vicuna-13b,model_b
2743,fastchat-t5-3b,koala-13b,model_b
2744,llama-13b,chatglm-6b,tie (bothbad)
2745,koala-13b,dolly-v2-12b,model_a
2746,koala-13b,alpaca-13b,tie
2747,oasst-pythia-12b,fastchat-t5-3b,model_a
2748,oasst-pythia-12b,alpaca-13b,model_a
2749,dolly-v2-12b,alpaca-13b,model_b
2750,llama-13b,stablelm-tuned-alpha-7b,tie (bothbad)
2751,dolly-v2-12b,chatglm-6b,model_b
2752,oasst-pythia-12b,dolly-v2-12b,model_a
2753,dolly-v2-12b,oasst-pythia-12b,model_b
2754,alpaca-13b,llama-13b,model_a
2755,llama-13b,chatglm-6b,tie (bothbad)
2756,llama-13b,dolly-v2-12b,tie (bothbad)
2757,stablelm-tuned-alpha-7b,chatglm-6b,model_a
2758,koala-13b,dolly-v2-12b,tie
2759,vicuna-13b,oasst-pythia-12b,model_a
2760,alpaca-13b,dolly-v2-12b,model_a
2761,llama-13b,koala-13b,model_b
2762,dolly-v2-12b,vicuna-13b,model_b
2763,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
2764,vicuna-13b,oasst-pythia-12b,model_a
2765,llama-13b,chatglm-6b,model_b
2766,llama-13b,koala-13b,model_b
2767,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad)
2768,oasst-pythia-12b,alpaca-13b,model_a
2769,oasst-pythia-12b,llama-13b,model_b
2770,fastchat-t5-3b,chatglm-6b,model_b
2771,chatglm-6b,fastchat-t5-3b,model_b
2772,dolly-v2-12b,alpaca-13b,model_a
2773,llama-13b,chatglm-6b,model_a
2774,chatglm-6b,vicuna-13b,model_b
2775,fastchat-t5-3b,llama-13b,model_b
2776,llama-13b,chatglm-6b,tie (bothbad)
2777,alpaca-13b,llama-13b,model_a
2778,vicuna-13b,stablelm-tuned-alpha-7b,tie
2779,llama-13b,fastchat-t5-3b,tie (bothbad)
2780,vicuna-13b,llama-13b,tie (bothbad)
2781,chatglm-6b,stablelm-tuned-alpha-7b,tie (bothbad)
2782,vicuna-13b,llama-13b,model_a
2783,dolly-v2-12b,stablelm-tuned-alpha-7b,tie (bothbad)
2784,alpaca-13b,dolly-v2-12b,model_a
2785,oasst-pythia-12b,llama-13b,tie (bothbad)
2786,llama-13b,stablelm-tuned-alpha-7b,model_a
2787,oasst-pythia-12b,vicuna-13b,model_b
2788,stablelm-tuned-alpha-7b,alpaca-13b,model_a
2789,fastchat-t5-3b,koala-13b,model_b
2790,vicuna-13b,stablelm-tuned-alpha-7b,model_a
2791,fastchat-t5-3b,dolly-v2-12b,tie (bothbad)
2792,fastchat-t5-3b,dolly-v2-12b,tie (bothbad)
2793,chatglm-6b,koala-13b,model_b
2794,fastchat-t5-3b,koala-13b,tie
2795,vicuna-13b,dolly-v2-12b,model_a
2796,chatglm-6b,llama-13b,model_a
2797,alpaca-13b,llama-13b,model_b
2798,vicuna-13b,fastchat-t5-3b,model_a
2799,dolly-v2-12b,alpaca-13b,tie (bothbad)
2800,oasst-pythia-12b,chatglm-6b,model_b
2801,dolly-v2-12b,llama-13b,model_a
2802,koala-13b,fastchat-t5-3b,model_a
2803,oasst-pythia-12b,dolly-v2-12b,model_b
2804,vicuna-13b,oasst-pythia-12b,tie
2805,llama-13b,stablelm-tuned-alpha-7b,model_a
2806,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_b
2807,koala-13b,oasst-pythia-12b,model_b
2808,oasst-pythia-12b,koala-13b,model_b
2809,fastchat-t5-3b,koala-13b,model_a
2810,llama-13b,oasst-pythia-12b,model_b
2811,oasst-pythia-12b,llama-13b,model_a
2812,alpaca-13b,koala-13b,model_b
2813,chatglm-6b,koala-13b,tie (bothbad)
2814,dolly-v2-12b,koala-13b,tie (bothbad)
2815,fastchat-t5-3b,alpaca-13b,model_b
2816,dolly-v2-12b,stablelm-tuned-alpha-7b,model_b
2817,oasst-pythia-12b,alpaca-13b,tie (bothbad)
2818,koala-13b,vicuna-13b,model_b
2819,oasst-pythia-12b,chatglm-6b,model_b
2820,chatglm-6b,koala-13b,tie (bothbad)
2821,stablelm-tuned-alpha-7b,koala-13b,tie
2822,alpaca-13b,oasst-pythia-12b,tie (bothbad)
2823,dolly-v2-12b,llama-13b,tie
2824,vicuna-13b,dolly-v2-12b,tie (bothbad)
2825,fastchat-t5-3b,dolly-v2-12b,tie (bothbad)
2826,fastchat-t5-3b,llama-13b,model_a
2827,alpaca-13b,oasst-pythia-12b,model_a
2828,stablelm-tuned-alpha-7b,llama-13b,model_a
2829,vicuna-13b,llama-13b,model_a
2830,alpaca-13b,fastchat-t5-3b,model_a
2831,vicuna-13b,chatglm-6b,model_b
2832,koala-13b,oasst-pythia-12b,tie (bothbad)
2833,koala-13b,alpaca-13b,tie (bothbad)
2834,llama-13b,koala-13b,tie (bothbad)
2835,oasst-pythia-12b,chatglm-6b,model_a
2836,dolly-v2-12b,chatglm-6b,model_b
2837,dolly-v2-12b,oasst-pythia-12b,model_b
2838,chatglm-6b,stablelm-tuned-alpha-7b,model_a
2839,alpaca-13b,vicuna-13b,model_b
2840,fastchat-t5-3b,vicuna-13b,model_b
2841,fastchat-t5-3b,oasst-pythia-12b,model_a
2842,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
2843,llama-13b,chatglm-6b,model_a
2844,chatglm-6b,llama-13b,model_a
2845,stablelm-tuned-alpha-7b,vicuna-13b,tie (bothbad)
2846,oasst-pythia-12b,alpaca-13b,model_a
2847,alpaca-13b,llama-13b,model_a
2848,fastchat-t5-3b,alpaca-13b,model_a
2849,fastchat-t5-3b,vicuna-13b,model_b
2850,koala-13b,oasst-pythia-12b,model_a
2851,koala-13b,vicuna-13b,model_b
2852,stablelm-tuned-alpha-7b,chatglm-6b,model_a
2853,oasst-pythia-12b,chatglm-6b,model_a
2854,dolly-v2-12b,alpaca-13b,tie
2855,oasst-pythia-12b,koala-13b,model_a
2856,oasst-pythia-12b,vicuna-13b,model_a
2857,chatglm-6b,dolly-v2-12b,tie (bothbad)
2858,vicuna-13b,chatglm-6b,model_a
2859,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_b
2860,oasst-pythia-12b,vicuna-13b,model_a
2861,fastchat-t5-3b,oasst-pythia-12b,tie (bothbad)
2862,llama-13b,alpaca-13b,tie
2863,alpaca-13b,dolly-v2-12b,model_a
2864,koala-13b,llama-13b,model_a
2865,koala-13b,vicuna-13b,model_b
2866,vicuna-13b,llama-13b,model_a
2867,koala-13b,dolly-v2-12b,tie (bothbad)
2868,oasst-pythia-12b,chatglm-6b,model_b
2869,dolly-v2-12b,fastchat-t5-3b,model_b
2870,fastchat-t5-3b,llama-13b,model_a
2871,vicuna-13b,koala-13b,model_b
2872,llama-13b,alpaca-13b,tie
2873,dolly-v2-12b,llama-13b,tie (bothbad)
2874,vicuna-13b,dolly-v2-12b,model_a
2875,stablelm-tuned-alpha-7b,dolly-v2-12b,model_a
2876,dolly-v2-12b,chatglm-6b,tie (bothbad)
2877,koala-13b,fastchat-t5-3b,model_a
2878,fastchat-t5-3b,dolly-v2-12b,tie
2879,vicuna-13b,alpaca-13b,model_a
2880,llama-13b,fastchat-t5-3b,tie (bothbad)
2881,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad)
2882,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
2883,vicuna-13b,stablelm-tuned-alpha-7b,model_a
2884,llama-13b,fastchat-t5-3b,model_b
2885,oasst-pythia-12b,dolly-v2-12b,model_a
2886,vicuna-13b,alpaca-13b,model_b
2887,koala-13b,chatglm-6b,model_a
2888,llama-13b,dolly-v2-12b,tie (bothbad)
2889,vicuna-13b,fastchat-t5-3b,tie
2890,llama-13b,koala-13b,model_b
2891,dolly-v2-12b,oasst-pythia-12b,model_b
2892,koala-13b,llama-13b,model_a
2893,chatglm-6b,vicuna-13b,tie (bothbad)
2894,llama-13b,fastchat-t5-3b,tie (bothbad)
2895,fastchat-t5-3b,alpaca-13b,model_b
2896,vicuna-13b,chatglm-6b,model_a
2897,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
2898,stablelm-tuned-alpha-7b,alpaca-13b,tie
2899,alpaca-13b,chatglm-6b,tie
2900,koala-13b,dolly-v2-12b,tie (bothbad)
2901,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
2902,dolly-v2-12b,vicuna-13b,tie
2903,koala-13b,dolly-v2-12b,model_a
2904,llama-13b,koala-13b,model_b
2905,chatglm-6b,alpaca-13b,tie
2906,oasst-pythia-12b,alpaca-13b,tie
2907,koala-13b,dolly-v2-12b,model_a
2908,koala-13b,fastchat-t5-3b,model_a
2909,vicuna-13b,chatglm-6b,model_a
2910,llama-13b,fastchat-t5-3b,tie (bothbad)
2911,llama-13b,koala-13b,model_b
2912,dolly-v2-12b,chatglm-6b,model_b
2913,oasst-pythia-12b,llama-13b,model_b
2914,llama-13b,dolly-v2-12b,tie (bothbad)
2915,koala-13b,chatglm-6b,model_a
2916,koala-13b,dolly-v2-12b,model_a
2917,dolly-v2-12b,oasst-pythia-12b,model_b
2918,koala-13b,alpaca-13b,model_b
2919,llama-13b,oasst-pythia-12b,tie (bothbad)
2920,llama-13b,alpaca-13b,tie
2921,oasst-pythia-12b,koala-13b,tie
2922,alpaca-13b,gpt-3.5-turbo,model_b
2923,llama-13b,dolly-v2-12b,model_a
2924,vicuna-13b,llama-13b,model_a
2925,fastchat-t5-3b,koala-13b,tie
2926,alpaca-13b,koala-13b,model_b
2927,stablelm-tuned-alpha-7b,alpaca-13b,tie (bothbad)
2928,llama-13b,dolly-v2-12b,model_a
2929,chatglm-6b,koala-13b,model_b
2930,fastchat-t5-3b,llama-13b,model_a
2931,chatglm-6b,alpaca-13b,model_a
2932,chatglm-6b,oasst-pythia-12b,model_b
2933,gpt-3.5-turbo,alpaca-13b,model_a
2934,dolly-v2-12b,oasst-pythia-12b,model_b
2935,gpt-3.5-turbo,alpaca-13b,model_a
2936,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_b
2937,chatglm-6b,koala-13b,tie (bothbad)
2938,stablelm-tuned-alpha-7b,chatglm-6b,model_a
2939,stablelm-tuned-alpha-7b,koala-13b,model_a
2940,oasst-pythia-12b,fastchat-t5-3b,model_a
2941,vicuna-13b,gpt-3.5-turbo,tie
2942,koala-13b,fastchat-t5-3b,model_a
2943,fastchat-t5-3b,stablelm-tuned-alpha-7b,tie (bothbad)
2944,koala-13b,vicuna-13b,tie (bothbad)
2945,alpaca-13b,llama-13b,tie (bothbad)
2946,gpt-3.5-turbo,llama-13b,model_a
2947,stablelm-tuned-alpha-7b,llama-13b,model_a
2948,vicuna-13b,koala-13b,model_a
2949,fastchat-t5-3b,dolly-v2-12b,tie
2950,chatglm-6b,alpaca-13b,tie (bothbad)
2951,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
2952,chatglm-6b,alpaca-13b,tie (bothbad)
2953,chatglm-6b,vicuna-13b,model_a
2954,alpaca-13b,vicuna-13b,model_a
2955,alpaca-13b,stablelm-tuned-alpha-7b,model_a
2956,fastchat-t5-3b,oasst-pythia-12b,model_a
2957,koala-13b,llama-13b,model_a
2958,vicuna-13b,fastchat-t5-3b,model_a
2959,alpaca-13b,dolly-v2-12b,model_a
2960,vicuna-13b,gpt-3.5-turbo,model_b
2961,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b
2962,vicuna-13b,fastchat-t5-3b,tie
2963,vicuna-13b,chatglm-6b,model_a
2964,vicuna-13b,gpt-3.5-turbo,model_a
2965,gpt-3.5-turbo,chatglm-6b,model_a
2966,llama-13b,fastchat-t5-3b,model_b
2967,fastchat-t5-3b,stablelm-tuned-alpha-7b,tie
2968,chatglm-6b,oasst-pythia-12b,model_b
2969,chatglm-6b,dolly-v2-12b,model_b
2970,dolly-v2-12b,alpaca-13b,model_b
2971,stablelm-tuned-alpha-7b,vicuna-13b,model_b
2972,llama-13b,stablelm-tuned-alpha-7b,tie (bothbad)
2973,dolly-v2-12b,fastchat-t5-3b,tie (bothbad)
2974,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
2975,dolly-v2-12b,oasst-pythia-12b,model_b
2976,dolly-v2-12b,fastchat-t5-3b,model_b
2977,chatglm-6b,fastchat-t5-3b,model_b
2978,vicuna-13b,oasst-pythia-12b,tie
2979,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
2980,alpaca-13b,oasst-pythia-12b,model_a
2981,gpt-3.5-turbo,fastchat-t5-3b,model_a
2982,vicuna-13b,koala-13b,model_a
2983,chatglm-6b,vicuna-13b,model_b
2984,dolly-v2-12b,stablelm-tuned-alpha-7b,tie (bothbad)
2985,koala-13b,llama-13b,model_b
2986,chatglm-6b,oasst-pythia-12b,model_b
2987,dolly-v2-12b,llama-13b,tie
2988,fastchat-t5-3b,dolly-v2-12b,model_a
2989,llama-13b,koala-13b,tie (bothbad)
2990,dolly-v2-12b,koala-13b,model_b
2991,fastchat-t5-3b,oasst-pythia-12b,model_b
2992,llama-13b,stablelm-tuned-alpha-7b,model_b
2993,vicuna-13b,gpt-3.5-turbo,tie
2994,alpaca-13b,gpt-3.5-turbo,model_a
2995,alpaca-13b,llama-13b,model_a
2996,vicuna-13b,fastchat-t5-3b,tie
2997,gpt-3.5-turbo,chatglm-6b,model_a
2998,oasst-pythia-12b,dolly-v2-12b,model_b
2999,koala-13b,gpt-3.5-turbo,tie
3000,llama-13b,chatglm-6b,model_a
3001,koala-13b,alpaca-13b,model_a
3002,alpaca-13b,oasst-pythia-12b,model_b
3003,oasst-pythia-12b,koala-13b,model_b
3004,oasst-pythia-12b,vicuna-13b,model_b
3005,koala-13b,gpt-3.5-turbo,tie
3006,koala-13b,stablelm-tuned-alpha-7b,model_a
3007,oasst-pythia-12b,vicuna-13b,model_b
3008,oasst-pythia-12b,dolly-v2-12b,tie (bothbad)
3009,stablelm-tuned-alpha-7b,koala-13b,tie
3010,alpaca-13b,dolly-v2-12b,tie (bothbad)
3011,chatglm-6b,oasst-pythia-12b,model_b
3012,llama-13b,vicuna-13b,tie (bothbad)
3013,oasst-pythia-12b,alpaca-13b,tie (bothbad)
3014,dolly-v2-12b,fastchat-t5-3b,model_b
3015,alpaca-13b,vicuna-13b,tie (bothbad)
3016,gpt-3.5-turbo,llama-13b,tie
3017,fastchat-t5-3b,alpaca-13b,model_b
3018,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie (bothbad)
3019,vicuna-13b,gpt-3.5-turbo,model_b
3020,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
3021,alpaca-13b,dolly-v2-12b,model_a
3022,stablelm-tuned-alpha-7b,fastchat-t5-3b,model_b
3023,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b
3024,dolly-v2-12b,llama-13b,tie (bothbad)
3025,dolly-v2-12b,oasst-pythia-12b,model_a
3026,dolly-v2-12b,fastchat-t5-3b,model_a
3027,alpaca-13b,dolly-v2-12b,model_a
3028,dolly-v2-12b,stablelm-tuned-alpha-7b,model_b
3029,oasst-pythia-12b,chatglm-6b,model_a
3030,stablelm-tuned-alpha-7b,fastchat-t5-3b,tie
3031,dolly-v2-12b,koala-13b,model_b
3032,oasst-pythia-12b,llama-13b,model_a
3033,llama-13b,chatglm-6b,tie (bothbad)
3034,llama-13b,alpaca-13b,tie (bothbad)
3035,chatglm-6b,gpt-3.5-turbo,model_b
3036,fastchat-t5-3b,koala-13b,model_a
3037,alpaca-13b,stablelm-tuned-alpha-7b,model_a
3038,alpaca-13b,vicuna-13b,model_b
3039,koala-13b,llama-13b,tie (bothbad)
3040,stablelm-tuned-alpha-7b,alpaca-13b,model_a
3041,fastchat-t5-3b,oasst-pythia-12b,model_b
3042,stablelm-tuned-alpha-7b,alpaca-13b,model_b
3043,fastchat-t5-3b,gpt-3.5-turbo,model_b
3044,fastchat-t5-3b,vicuna-13b,model_b
3045,dolly-v2-12b,llama-13b,model_b
3046,stablelm-tuned-alpha-7b,fastchat-t5-3b,tie
3047,llama-13b,koala-13b,model_a
3048,oasst-pythia-12b,gpt-3.5-turbo,model_b
3049,chatglm-6b,vicuna-13b,model_b
3050,stablelm-tuned-alpha-7b,gpt-3.5-turbo,tie
3051,stablelm-tuned-alpha-7b,llama-13b,model_a
3052,gpt-3.5-turbo,fastchat-t5-3b,model_a
3053,oasst-pythia-12b,gpt-3.5-turbo,model_b
3054,llama-13b,alpaca-13b,model_b
3055,llama-13b,oasst-pythia-12b,tie (bothbad)
3056,chatglm-6b,llama-13b,tie
3057,dolly-v2-12b,gpt-3.5-turbo,model_b
3058,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
3059,vicuna-13b,koala-13b,model_b
3060,koala-13b,gpt-3.5-turbo,model_b
3061,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
3062,gpt-3.5-turbo,alpaca-13b,model_a
3063,oasst-pythia-12b,chatglm-6b,model_a
3064,koala-13b,vicuna-13b,model_b
3065,koala-13b,llama-13b,model_a
3066,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
3067,fastchat-t5-3b,dolly-v2-12b,tie
3068,fastchat-t5-3b,llama-13b,tie
3069,gpt-3.5-turbo,dolly-v2-12b,model_a
3070,oasst-pythia-12b,alpaca-13b,tie (bothbad)
3071,chatglm-6b,fastchat-t5-3b,tie (bothbad)
3072,fastchat-t5-3b,dolly-v2-12b,tie (bothbad)
3073,stablelm-tuned-alpha-7b,oasst-pythia-12b,tie (bothbad)
3074,alpaca-13b,llama-13b,model_a
3075,chatglm-6b,llama-13b,tie (bothbad)
3076,dolly-v2-12b,alpaca-13b,tie (bothbad)
3077,fastchat-t5-3b,alpaca-13b,tie (bothbad)
3078,chatglm-6b,koala-13b,tie (bothbad)
3079,oasst-pythia-12b,vicuna-13b,tie
3080,llama-13b,gpt-3.5-turbo,model_b
3081,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_b
3082,vicuna-13b,fastchat-t5-3b,model_a
3083,llama-13b,chatglm-6b,model_a
3084,vicuna-13b,dolly-v2-12b,model_a
3085,vicuna-13b,fastchat-t5-3b,tie (bothbad)
3086,llama-13b,koala-13b,model_a
3087,llama-13b,koala-13b,tie
3088,chatglm-6b,fastchat-t5-3b,model_b
3089,dolly-v2-12b,llama-13b,model_a
3090,koala-13b,oasst-pythia-12b,model_a
3091,dolly-v2-12b,fastchat-t5-3b,model_b
3092,stablelm-tuned-alpha-7b,vicuna-13b,model_b
3093,llama-13b,alpaca-13b,model_b
3094,fastchat-t5-3b,oasst-pythia-12b,model_a
3095,gpt-3.5-turbo,llama-13b,model_b
3096,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_b
3097,chatglm-6b,fastchat-t5-3b,model_b
3098,vicuna-13b,oasst-pythia-12b,model_a
3099,koala-13b,llama-13b,model_a
3100,llama-13b,fastchat-t5-3b,tie (bothbad)
3101,stablelm-tuned-alpha-7b,fastchat-t5-3b,model_a
3102,stablelm-tuned-alpha-7b,alpaca-13b,model_a
3103,alpaca-13b,vicuna-13b,model_b
3104,alpaca-13b,koala-13b,model_b
3105,chatglm-6b,vicuna-13b,model_b
3106,fastchat-t5-3b,llama-13b,model_a
3107,llama-13b,koala-13b,model_b
3108,alpaca-13b,stablelm-tuned-alpha-7b,tie (bothbad)
3109,llama-13b,gpt-3.5-turbo,model_b
3110,gpt-3.5-turbo,vicuna-13b,model_b
3111,fastchat-t5-3b,llama-13b,model_a
3112,koala-13b,vicuna-13b,model_b
3113,alpaca-13b,fastchat-t5-3b,model_a
3114,oasst-pythia-12b,fastchat-t5-3b,model_a
3115,koala-13b,fastchat-t5-3b,model_b
3116,dolly-v2-12b,vicuna-13b,tie (bothbad)
3117,dolly-v2-12b,gpt-3.5-turbo,model_b
3118,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b
3119,koala-13b,stablelm-tuned-alpha-7b,model_a
3120,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
3121,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie (bothbad)
3122,koala-13b,chatglm-6b,tie (bothbad)
3123,oasst-pythia-12b,fastchat-t5-3b,model_b
3124,stablelm-tuned-alpha-7b,llama-13b,model_a
3125,oasst-pythia-12b,stablelm-tuned-alpha-7b,model_a
3126,chatglm-6b,vicuna-13b,model_b
3127,gpt-3.5-turbo,alpaca-13b,model_b
3128,gpt-3.5-turbo,dolly-v2-12b,model_a
3129,fastchat-t5-3b,dolly-v2-12b,model_a
3130,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b
3131,dolly-v2-12b,chatglm-6b,tie (bothbad)
3132,gpt-3.5-turbo,oasst-pythia-12b,model_a
3133,chatglm-6b,gpt-3.5-turbo,tie
3134,dolly-v2-12b,oasst-pythia-12b,tie (bothbad)
3135,vicuna-13b,chatglm-6b,model_a
3136,koala-13b,fastchat-t5-3b,tie (bothbad)
3137,oasst-pythia-12b,gpt-3.5-turbo,tie
3138,llama-13b,chatglm-6b,model_b
3139,alpaca-13b,stablelm-tuned-alpha-7b,model_b
3140,vicuna-13b,fastchat-t5-3b,tie
3141,stablelm-tuned-alpha-7b,chatglm-6b,tie (bothbad)
3142,alpaca-13b,llama-13b,tie (bothbad)
3143,stablelm-tuned-alpha-7b,chatglm-6b,model_b
3144,dolly-v2-12b,vicuna-13b,model_b
3145,koala-13b,alpaca-13b,model_a
3146,gpt-3.5-turbo,alpaca-13b,model_a
3147,alpaca-13b,stablelm-tuned-alpha-7b,model_b
3148,gpt-3.5-turbo,oasst-pythia-12b,model_b
3149,alpaca-13b,koala-13b,tie
3150,vicuna-13b,gpt-3.5-turbo,tie (bothbad)
3151,stablelm-tuned-alpha-7b,gpt-3.5-turbo,tie
3152,koala-13b,dolly-v2-12b,tie (bothbad)
3153,alpaca-13b,llama-13b,model_a
3154,oasst-pythia-12b,koala-13b,model_b
3155,vicuna-13b,alpaca-13b,tie (bothbad)
3156,oasst-pythia-12b,chatglm-6b,model_a
3157,llama-13b,vicuna-13b,model_b
3158,stablelm-tuned-alpha-7b,dolly-v2-12b,model_b
3159,gpt-3.5-turbo,oasst-pythia-12b,model_b
3160,vicuna-13b,chatglm-6b,model_a
3161,chatglm-6b,oasst-pythia-12b,model_a
3162,alpaca-13b,gpt-3.5-turbo,model_b
3163,chatglm-6b,gpt-3.5-turbo,model_b
3164,fastchat-t5-3b,dolly-v2-12b,model_b
3165,gpt-3.5-turbo,chatglm-6b,model_a
3166,alpaca-13b,llama-13b,model_a
3167,stablelm-tuned-alpha-7b,dolly-v2-12b,tie (bothbad)
